06-23 11:51:29.657 192.168.86.130:54321  13758  #66716-62 ERRR: water.exceptions.H2OIllegalArgumentException: Column names do not match between files.
06-23 11:51:29.657 192.168.86.130:54321  13758  #66716-62 ERRR: 	at water.api.ParseSetupHandler.guessSetup(ParseSetupHandler.java:46)
06-23 11:51:29.657 192.168.86.130:54321  13758  #66716-62 ERRR: 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
06-23 11:51:29.657 192.168.86.130:54321  13758  #66716-62 ERRR: 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
06-23 11:51:29.657 192.168.86.130:54321  13758  #66716-62 ERRR: 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
06-23 11:51:29.657 192.168.86.130:54321  13758  #66716-62 ERRR: 	at java.lang.reflect.Method.invoke(Method.java:498)
06-23 11:51:29.657 192.168.86.130:54321  13758  #66716-62 ERRR: 	at water.api.Handler.handle(Handler.java:63)
06-23 11:51:29.657 192.168.86.130:54321  13758  #66716-62 ERRR: 	at water.api.RequestServer.serve(RequestServer.java:448)
06-23 11:51:29.657 192.168.86.130:54321  13758  #66716-62 ERRR: 	at water.api.RequestServer.doGeneric(RequestServer.java:297)
06-23 11:51:29.657 192.168.86.130:54321  13758  #66716-62 ERRR: 	at water.api.RequestServer.doPost(RequestServer.java:223)
06-23 11:51:29.657 192.168.86.130:54321  13758  #66716-62 ERRR: 	at javax.servlet.http.HttpServlet.service(HttpServlet.java:755)
06-23 11:51:29.657 192.168.86.130:54321  13758  #66716-62 ERRR: 	at javax.servlet.http.HttpServlet.service(HttpServlet.java:848)
06-23 11:51:29.657 192.168.86.130:54321  13758  #66716-62 ERRR: 	at org.eclipse.jetty.servlet.ServletHolder.handle(ServletHolder.java:684)
06-23 11:51:29.657 192.168.86.130:54321  13758  #66716-62 ERRR: 	at org.eclipse.jetty.servlet.ServletHandler.doHandle(ServletHandler.java:503)
06-23 11:51:29.657 192.168.86.130:54321  13758  #66716-62 ERRR: 	at org.eclipse.jetty.server.handler.ContextHandler.doHandle(ContextHandler.java:1086)
06-23 11:51:29.657 192.168.86.130:54321  13758  #66716-62 ERRR: 	at org.eclipse.jetty.servlet.ServletHandler.doScope(ServletHandler.java:429)
06-23 11:51:29.657 192.168.86.130:54321  13758  #66716-62 ERRR: 	at org.eclipse.jetty.server.handler.ContextHandler.doScope(ContextHandler.java:1020)
06-23 11:51:29.657 192.168.86.130:54321  13758  #66716-62 ERRR: 	at org.eclipse.jetty.server.handler.ScopedHandler.handle(ScopedHandler.java:135)
06-23 11:51:29.657 192.168.86.130:54321  13758  #66716-62 ERRR: 	at org.eclipse.jetty.server.handler.HandlerCollection.handle(HandlerCollection.java:154)
06-23 11:51:29.657 192.168.86.130:54321  13758  #66716-62 ERRR: 	at org.eclipse.jetty.server.handler.HandlerWrapper.handle(HandlerWrapper.java:116)
06-23 11:51:29.657 192.168.86.130:54321  13758  #66716-62 ERRR: 	at water.JettyHTTPD$LoginHandler.handle(JettyHTTPD.java:183)
06-23 11:51:29.657 192.168.86.130:54321  13758  #66716-62 ERRR: 	at org.eclipse.jetty.server.handler.HandlerCollection.handle(HandlerCollection.java:154)
06-23 11:51:29.657 192.168.86.130:54321  13758  #66716-62 ERRR: 	at org.eclipse.jetty.server.handler.HandlerWrapper.handle(HandlerWrapper.java:116)
06-23 11:51:29.657 192.168.86.130:54321  13758  #66716-62 ERRR: 	at org.eclipse.jetty.server.Server.handle(Server.java:370)
06-23 11:51:29.657 192.168.86.130:54321  13758  #66716-62 ERRR: 	at org.eclipse.jetty.server.AbstractHttpConnection.handleRequest(AbstractHttpConnection.java:494)
06-23 11:51:29.657 192.168.86.130:54321  13758  #66716-62 ERRR: 	at org.eclipse.jetty.server.BlockingHttpConnection.handleRequest(BlockingHttpConnection.java:53)
06-23 11:51:29.657 192.168.86.130:54321  13758  #66716-62 ERRR: 	at org.eclipse.jetty.server.AbstractHttpConnection.content(AbstractHttpConnection.java:982)
06-23 11:51:29.657 192.168.86.130:54321  13758  #66716-62 ERRR: 	at org.eclipse.jetty.server.AbstractHttpConnection$RequestHandler.content(AbstractHttpConnection.java:1043)
06-23 11:51:29.657 192.168.86.130:54321  13758  #66716-62 ERRR: 	at org.eclipse.jetty.http.HttpParser.parseNext(HttpParser.java:865)
06-23 11:51:29.657 192.168.86.130:54321  13758  #66716-62 ERRR: 	at org.eclipse.jetty.http.HttpParser.parseAvailable(HttpParser.java:240)
06-23 11:51:29.657 192.168.86.130:54321  13758  #66716-62 ERRR: 	at org.eclipse.jetty.server.BlockingHttpConnection.handle(BlockingHttpConnection.java:72)
06-23 11:51:29.657 192.168.86.130:54321  13758  #66716-62 ERRR: 	at org.eclipse.jetty.server.bio.SocketConnector$ConnectorEndPoint.run(SocketConnector.java:264)
06-23 11:51:29.657 192.168.86.130:54321  13758  #66716-62 ERRR: 	at org.eclipse.jetty.util.thread.QueuedThreadPool.runJob(QueuedThreadPool.java:608)
06-23 11:51:29.657 192.168.86.130:54321  13758  #66716-62 ERRR: 	at org.eclipse.jetty.util.thread.QueuedThreadPool$3.run(QueuedThreadPool.java:543)
06-23 11:51:29.657 192.168.86.130:54321  13758  #66716-62 ERRR: 	at java.lang.Thread.run(Thread.java:748)
06-23 11:51:29.658 192.168.86.130:54321  13758  #66716-62 WARN: Caught exception: 
06-23 11:51:29.658 192.168.86.130:54321  13758  #66716-62 WARN: 
06-23 11:51:29.658 192.168.86.130:54321  13758  #66716-62 WARN: ERROR MESSAGE:
06-23 11:51:29.658 192.168.86.130:54321  13758  #66716-62 WARN: 
06-23 11:51:29.658 192.168.86.130:54321  13758  #66716-62 WARN: Column names do not match between files.
06-23 11:51:29.658 192.168.86.130:54321  13758  #66716-62 WARN: 
06-23 11:51:29.658 192.168.86.130:54321  13758  #66716-62 WARN: ; Stacktrace: [water.exceptions.H2OIllegalArgumentException: Column names do not match between files.,     water.api.ParseSetupHandler.guessSetup(ParseSetupHandler.java:46),     sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method),     sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62),     sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43),     java.lang.reflect.Method.invoke(Method.java:498),     water.api.Handler.handle(Handler.java:63),     water.api.RequestServer.serve(RequestServer.java:448),     water.api.RequestServer.doGeneric(RequestServer.java:297),     water.api.RequestServer.doPost(RequestServer.java:223),     javax.servlet.http.HttpServlet.service(HttpServlet.java:755),     javax.servlet.http.HttpServlet.service(HttpServlet.java:848),     org.eclipse.jetty.servlet.ServletHolder.handle(ServletHolder.java:684),     org.eclipse.jetty.servlet.ServletHandler.doHandle(ServletHandler.java:503),     org.eclipse.jetty.server.handler.ContextHandler.doHandle(ContextHandler.java:1086),     org.eclipse.jetty.servlet.ServletHandler.doScope(ServletHandler.java:429),     org.eclipse.jetty.server.handler.ContextHandler.doScope(ContextHandler.java:1020),     org.eclipse.jetty.server.handler.ScopedHandler.handle(ScopedHandler.java:135),     org.eclipse.jetty.server.handler.HandlerCollection.handle(HandlerCollection.java:154),     org.eclipse.jetty.server.handler.HandlerWrapper.handle(HandlerWrapper.java:116),     water.JettyHTTPD$LoginHandler.handle(JettyHTTPD.java:183),     org.eclipse.jetty.server.handler.HandlerCollection.handle(HandlerCollection.java:154),     org.eclipse.jetty.server.handler.HandlerWrapper.handle(HandlerWrapper.java:116),     org.eclipse.jetty.server.Server.handle(Server.java:370),     org.eclipse.jetty.server.AbstractHttpConnection.handleRequest(AbstractHttpConnection.java:494),     org.eclipse.jetty.server.BlockingHttpConnection.handleRequest(BlockingHttpConnection.java:53),     org.eclipse.jetty.server.AbstractHttpConnection.content(AbstractHttpConnection.java:982),     org.eclipse.jetty.server.AbstractHttpConnection$RequestHandler.content(AbstractHttpConnection.java:1043),     org.eclipse.jetty.http.HttpParser.parseNext(HttpParser.java:865),     org.eclipse.jetty.http.HttpParser.parseAvailable(HttpParser.java:240),     org.eclipse.jetty.server.BlockingHttpConnection.handle(BlockingHttpConnection.java:72),     org.eclipse.jetty.server.bio.SocketConnector$ConnectorEndPoint.run(SocketConnector.java:264),     org.eclipse.jetty.util.thread.QueuedThreadPool.runJob(QueuedThreadPool.java:608),     org.eclipse.jetty.util.thread.QueuedThreadPool$3.run(QueuedThreadPool.java:543),     java.lang.Thread.run(Thread.java:748)]
06-23 11:52:39.168 192.168.86.130:54321  13758  #66716-62 INFO: GET /3/Frames, parms: {}
