06-23 10:15:38.567 192.168.86.130:54321  9660   #r thread INFO: ----- H2O started  -----
06-23 10:15:38.660 192.168.86.130:54321  9660   #r thread INFO: H2O cloud name: 'sparkling-water-andrea_local-1498238134638' on /192.168.86.130:54321, discovery address /230.155.205.4:59035
06-23 10:15:38.660 192.168.86.130:54321  9660   #r thread INFO: If you have trouble connecting, try SSH tunneling from your local machine (e.g., via port 55555):
06-23 10:15:38.660 192.168.86.130:54321  9660   #r thread INFO:   1. Open a terminal and run 'ssh -L 55555:localhost:54321 andrea@192.168.86.130'
06-23 10:15:38.660 192.168.86.130:54321  9660   #r thread INFO:   2. Point your browser to http://localhost:55555
06-23 10:15:38.702 192.168.86.130:54321  9660   #r thread INFO: Log dir: '/home/andrea/IdeaProjects/h20prova/h2ologs/local-1498238134638'
06-23 10:15:38.702 192.168.86.130:54321  9660   #r thread INFO: Cur dir: '/home/andrea/IdeaProjects/h20prova'
06-23 10:15:38.754 192.168.86.130:54321  9660   #r thread INFO: HDFS subsystem successfully initialized
06-23 10:15:38.774 192.168.86.130:54321  9660   #r thread INFO: S3 subsystem successfully initialized
06-23 10:15:38.774 192.168.86.130:54321  9660   #r thread INFO: Flow dir: '/home/andrea/h2oflows'
06-23 10:15:38.841 192.168.86.130:54321  9660   #r thread INFO: Cloud of size 1 formed [/192.168.86.130:54321]
06-23 10:15:38.894 192.168.86.130:54321  9660   #r thread INFO: Registered parsers: [GUESS, ARFF, XLS, SVMLight, AVRO, ORC, PARQUET, CSV]
06-23 10:15:38.895 192.168.86.130:54321  9660   #r thread INFO: Watchdog extension initialized
06-23 10:15:38.895 192.168.86.130:54321  9660   #r thread INFO: Registered 1 core extensions in: 10ms
06-23 10:15:38.895 192.168.86.130:54321  9660   #r thread INFO: Registered H2O core extensions: [Watchdog]
06-23 10:15:39.669 192.168.86.130:54321  9660   #r thread INFO: Registered: 155 REST APIs in: 774ms
06-23 10:15:39.671 192.168.86.130:54321  9660   #r thread INFO: Registered REST API extensions: [Algos, water.api.RegisterResourceRoots, Core V3, Core V4, XGBoost]
06-23 10:15:40.085 192.168.86.130:54321  9660   #r thread INFO: Registered: 226 schemas in 413ms
06-23 10:15:40.090 192.168.86.130:54321  9660   #r thread INFO: H2O started in 2247ms
06-23 10:15:40.091 192.168.86.130:54321  9660   #r thread INFO: 
06-23 10:15:40.091 192.168.86.130:54321  9660   #r thread INFO: Open H2O Flow in your web browser: http://192.168.86.130:54321
06-23 10:15:40.091 192.168.86.130:54321  9660   #r thread INFO: 
